,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
SRE,-9.575395853049034,0.4790080771458583,-19.990050919607604,KR,0.09396099135605826,Sempra Energy,Utilities,Multi-Utilities,SRE,ODFL,MSCI,AMGN,ADBE,HRL,CHRW,CDNS,AMD,SNPS,0.0037618998703400977,0.2817817921595466,0.02422840035448622,0.11811853432267491,0.024840625894163214,0.25079704302296857,0.05631553270687728,0.2788843983587464,0.15248032919033977,0.05620075929102053,0.011495394958488557,0.02663898190023464,0.023420624941687986,0.3220490659110265,0.040435516160395694,0.1533729800037945,0.002204770348486778,0.20859430847753233,0.018524779554253416,0.0035482178413685484,0.23496968502994697,0.20686106118345815,0.03360780459907117,0.09788087680169243
NOW,-16.391714795949667,0.5027124773106074,-32.606540588850024,VNT,-0.025972299759658687,ServiceNow,Information Technology,Systems Software,NOW,LDOS,FOX,CTXS,C,DAL,RL,ALL,LMT,PNW,0.0017904586058937067,0.3359172878607451,0.14068417411067097,0.05356856365895268,0.18170779378837731,0.22388147709456038,0.009396745076108035,0.04185897786003628,0.013161421012580263,0.15121738485656874,0.16415777274866755,0.020365689793477713,0.05994201897402643,0.4766883234592379,0.026179909910018822,0.117764547164175,0.3038790072762082,0.009578254820849116,0.2824379283580932,0.0407088167687237,0.15376117557258753,0.02168834225432076,0.01572699957760093,0.028275018297422783
SHW,-5.487047542245022,0.43288495529530696,-12.675533014312887,VNT,0.07096219609413171,Sherwin-Williams,Materials,Specialty Chemicals,SHW,OKE,JKHY,SLG,CXO,MRO,BDX,COP,PBCT,CCL,0.03816789181298735,0.37961933200099046,0.13495386315616928,0.01795433355948496,0.2693714688308985,0.07813967638343922,0.026998950615414977,0.0008071905851037497,0.20282693423372766,0.004638974116218367,0.26117488551490603,0.0031337230046372478,0.15763511980431255,0.5731830480781821,0.008813635065536923,0.05547207720142796,0.024855689107537052,0.0026142071586639257,0.2385183558524718,0.09752086785929447,0.1547599872298714,0.24186897688448167,0.15990406915711777,0.015672134483597083
SPG,28.34779053518488,0.9304960652282678,30.465244931724293,HRL,-0.14203160449899907,Simon Property Group Inc,Real Estate,Retail REITs,SPG,CRM,IPGP,COST,NDAQ,CNC,HD,TGT,AOS,KMB,0.0367303771620073,0.2855670608012119,0.0262781008821224,0.015969723930435917,0.11836979835597984,0.237752176706021,0.023488872999113047,0.07139880789276892,0.004697071825187696,0.17320188956530086,0.15014196357018414,0.17870159427288618,0.08051222946955784,0.3346433610648896,0.030988243862422358,0.011035291643370554,0.268291696966637,0.013105906440831355,0.09095679194595578,0.05975107270868639,0.006272139769778069,0.21880918686559922,0.2824120596363983,0.01837761016032094
SWKS,8.339859173598086,0.5613369020901882,14.857136850515037,VNT,0.10926444265342831,Skyworks Solutions,Information Technology,Semiconductors,SWKS,PSX,RTX,OMC,EOG,SPG,OKE,CXO,IFF,PBCT,0.07059335286309873,0.45311410037095007,0.19306584907815919,0.008858118148017605,0.13554745326408035,0.2112854871683028,0.04747524086115027,0.05739213448787327,0.015518403848271363,0.0540150942654525,0.24304480601358566,0.03379741286510706,0.15158513407947566,0.5528308961695636,0.008450843102586411,0.06740617984806362,0.018931839759575127,0.08508553288442475,0.23946113588292278,0.05778578471029317,0.03151815195896172,0.22792588521947602,0.2242182800158257,0.03921636661787073
SLG,10.490097025714295,0.7930049579837978,13.228286809688045,BIIB,-0.03414758304578065,SL Green Realty,Real Estate,Office REITs,SLG,TYL,ROK,ENPH,MNST,HOLX,ORCL,FDX,MTD,ANSS,-0.0026805882780904793,0.3222542510252442,0.0011952312237556162,0.2930880479813353,0.05815154063754655,0.013190493941570595,0.22793580239381997,0.1083726843822895,0.09367473402038126,0.06731792707297994,0.0938987744164986,0.04317476392982252,0.0668590367250691,0.4343273091105882,0.08377502507196782,0.012051127912533821,0.09346001599891325,0.1922663180096307,0.12180889582222593,0.10767651641537183,0.011503759452278137,0.013249179773792145,0.3394241082665852,0.024785053276701014
SNA,-1.5192142249647045,0.4891484861900414,-3.1058344610198123,KR,0.05639591203177869,Snap-on,Industrials,Industrial Machinery,SNA,IFF,HII,WBA,NOC,SBAC,KR,CPB,DLR,EVRG,0.011807713726729504,0.26632768402616736,0.009322079056496782,0.17076308549571398,0.11420607943703029,0.025400953296123335,0.003097184284158835,0.08047756457503599,0.21172334989354238,0.2889383601974517,0.03825779032868028,0.057813553435766434,0.08418381386122428,0.3049517274109997,0.02808972477629658,0.22908280919876042,0.08194280957074847,0.2390310951426912,0.10383154288368471,0.027123627348825726,0.21366477307466905,0.05206646892424617,0.0050649098052722675,0.020102239274805443
SO,-9.726515455702634,0.45920650866061763,-21.181135877346936,VNT,0.153340677947023,Southern Company,Utilities,Electric Utilities,SO,CHRW,FTNT,DG,KHC,NVDA,ADBE,SPGI,PYPL,BIIB,-0.002107793705497179,0.3003968624491842,0.1595043853273028,0.2769003720730137,0.03989493119389943,0.1989732626868016,0.12264589300678187,0.037058055042939325,0.08041228224180413,0.027543272832956118,0.007301330681583853,0.049766214912917155,0.04540256603121966,0.38501909215013,0.05655548152004489,0.034931934672765376,0.07545579553027056,0.21094162476020942,0.0626740543938065,0.0409304010220373,0.03563471248482097,0.02383167021289673,0.13009833333624532,0.32894599206690306
LUV,11.853674402129478,0.6275049107958572,18.890169938424226,DPZ,-0.08015735872941887,Southwest Airlines,Industrials,Airlines,LUV,MKC,HUM,K,BAX,ABMD,KHC,SPGI,BIO,KMB,-0.025954402349951132,0.2749988843674238,0.043672961969444014,0.02088043128052978,0.014436987439775346,0.2350249424162796,0.17337668276604862,0.15933670473902123,0.013766957255719834,0.0791218218941819,0.026223054279976354,0.2341594559590234,0.006445428045781038,0.3224115658633935,0.2668304866990447,0.004575450314775491,0.05377136345881603,0.08074367568859818,0.21044084970804297,0.03716512363077608,0.021159867451249488,0.004619657569027808,0.23083682849059103,0.08985669698907822
SWK,-7.546482223544676,0.6267365919559684,-12.040915307008046,KR,0.041130183484491184,Stanley Black & Decker,Industrials,Industrial Machinery,SWK,HFC,REGN,INCY,IFF,EVRG,NOC,ATO,CPB,NI,-0.004721419752924911,0.28689293424367085,0.052681121289897215,0.0025172642735785304,0.17325189985916503,0.21196589048957296,0.01875562842893173,0.012271264654095261,0.027192160634276874,0.195425297982867,0.25553947693637413,0.05039999545124122,0.06693776409552374,0.38183246511219765,0.04438294330369618,0.2872567670511929,0.2585640366436177,0.15491460415918076,0.07807638216891381,0.0788518581092371,0.06988692617889705,0.0015864150546976135,0.002759245366387787,0.023720821964179222
SBUX,-12.058336839113004,0.4577884629336942,-26.340412254687,VNT,0.08580805107600135,Starbucks Corp.,Consumer Discretionary,Restaurants,SBUX,DLR,NI,SBAC,ED,CBOE,NOC,HII,EQR,WBA,0.011259123844741923,0.3264490850195317,0.06900676792508506,0.17770253666621347,0.006796063452116319,0.08942247842617224,0.14454495409728269,0.16262450198194067,0.11334669248320955,0.10212682452685881,0.003675618744201249,0.13075356169692004,0.06332537895639409,0.3502361633558562,0.012946737616796244,0.005058834529613557,0.15862862091565214,0.06730368971220005,0.034248461081578245,0.207641172715373,0.052305766194755327,0.13458496950648505,0.030215376294632362,0.297066371432914
STT,23.358076277174067,0.589945266193045,39.59363286005369,CLX,0.030088628402575777,State Street Corp.,Financials,Asset Management & Custody Banks,STT,JKHY,NEM,GIS,FE,DXCM,DPZ,INCY,CPB,CLX,-0.007724192208420839,0.24214335357738886,0.09199802638835182,0.007964773821737782,0.04908342067813692,0.19335572055323003,0.02747727630164826,0.03857234110055905,0.16573158806475816,0.10927228324794067,0.10069194728133145,0.21585262256230592,0.036136210911869096,0.2984370578220582,0.12426348862709993,0.007066741914867086,0.14785434545396506,0.004529417876735464,0.11579301218138108,0.07315500281096328,0.06384298813706099,0.38149393896768224,0.028101623016766282,0.053899441013478634
STE,0.395698879371742,0.3888544961070486,1.0176013993234354,KR,0.16502512165141295,STERIS plc,Health Care,Health Care Equipment,STE,PSX,COG,UDR,FTI,AMT,ESS,AAL,NOV,EOG,0.04760747323870508,0.39307223061545465,0.173067695338944,0.05439318326397217,0.19765023156378927,0.08780169716669776,0.0180693459603947,0.1972563062286878,0.2143351952664672,0.02500291679662506,0.004259818791487121,0.028163609622935053,0.17982354301215764,0.5405897710815362,0.07184026470085186,0.01568871064327342,0.23253301029395604,0.029570647413953783,0.2276568481673897,0.025396900973114405,0.08620190750017803,0.06175499981496559,0.010778162614409432,0.2385785478779077
SYK,-2.9688912861688674,0.4928296786494736,-6.0241730861353,CLX,0.06200344259420475,Stryker Corp.,Health Care,Health Care Equipment,SYK,CPB,WBA,HII,ATO,NOC,DLR,INCY,EVRG,AMT,0.010329118820246105,0.2802801150444505,0.02237263638377641,0.2787392135144695,0.07331713637276752,0.2091344031849006,0.07016142290716638,0.03632391014499648,0.03371596749306442,0.22540099532345792,0.006464490970740066,0.04436982370466063,0.06769072823771768,0.32565709309297397,0.11049662135128259,0.031526490089773866,0.27324715815992284,0.08695129230444312,0.05561954087681617,0.0678789240634785,0.07101840837954933,0.25539707292390135,0.034056653077611784,0.013807838773220496
SIVB,50.15085282481768,0.6500678805889217,77.14710159096629,CLX,0.10550430284232885,SVB Financial,Financials,Regional Banks,SIVB,T,KR,KMI,DLR,VNO,K,WBA,HFC,BXP,0.030306571077563117,0.2868304580348123,0.053190835552285085,0.0625578175515839,0.24564780430096422,0.13331985585046302,0.24112531131470946,0.018522254056387306,0.18839120883064164,0.01813346181696786,0.022845050896988257,0.016266399829009206,0.15772376259681256,0.42948549102231875,0.13809284232044805,0.08928232294875342,0.0061003444807725205,0.20896840723400845,0.06736521843320757,0.015663973927913726,0.002270091463924197,0.3661914656325283,0.09562558881335119,0.010439744745092728
SYF,30.2506545211802,0.7650250975420254,39.542041977934495,CLX,-0.02469156812729173,Synchrony Financial,Financials,Consumer Finance,SYF,NLOK,DPZ,PRGO,HRL,NEM,DXCM,IFF,INTC,CNC,0.017762409944512655,0.2535283704335098,0.013455579589383688,0.15289636359824374,0.11998538429373794,0.036254763246618096,0.2266939922187183,0.1999511264055026,0.021613390195718327,0.18256779083716226,0.011192204119113782,0.03538940549580104,0.09526178103346748,0.3682310105165909,0.12562826044029576,0.0076861819269780475,0.006844960071956276,0.0032897884226428787,0.021727935201868043,0.22646685902145813,0.012984590073344493,0.21977209251501725,0.1456263349332832,0.22997299739315588
SNPS,-1.282582377687136,0.4295284406368484,-2.986024338191648,VNT,0.02172979858456757,Synopsys Inc.,Information Technology,Application Software,SNPS,FLIR,DAL,HPE,BDX,VRTX,FOXA,RL,SRE,FOX,0.030618871224417366,0.3245873690002902,0.12187007655666697,0.09099203182801563,0.02642338758758247,0.06891517061443726,0.2366790982590798,0.22729950488960815,0.026307423755580116,0.03806001157861915,0.05516356198780937,0.10828973294260104,0.11107969136661086,0.3974303181913068,0.01631193511080432,0.3731794478486518,0.023552591724840376,0.011639783642550482,0.10834574364411693,0.05722974030276476,0.26560144494288856,0.03613105724057704,0.06872396417495935,0.0392842913678464
SYY,5.722332319633317,0.7022665780314515,8.148376269982533,CPB,-0.04181921856724316,Sysco Corp.,Consumer Staples,Food Distributors,SYY,FE,HRL,BAX,NLOK,INTC,NEM,DPZ,AKAM,EQIX,-0.011237379579216746,0.2457562825197353,0.10955123289775093,0.0037822910578591096,0.24402738682154976,0.06464721026041467,0.2214372561936523,0.006068027864770387,0.1358431832332618,0.18113877974074982,0.025915388850802648,0.007589243079188633,0.08837897453496374,0.3859919436025514,0.050672205268671285,0.14537436260592734,0.0694731477299469,0.10702551258983732,0.024807082040564,0.4795983976992807,0.012153523264926348,0.07715511510273215,0.011814471931870683,0.021926181766243367
TMUS,-18.835749355306326,0.4099003047170171,-45.95202574516251,CARR,-0.187815593716849,T-Mobile US,Communication Services,Wireless Telecommunication Services,TMUS,RL,DAL,BSX,HPE,SRE,ALL,O,CTXS,AMT,-0.012105342626551087,0.33233153726889053,0.23671218271287994,0.010938060082537636,0.02529252284685016,0.1527425958006266,0.10641840797073167,0.08034986526748536,0.09584765027403591,0.02586762396063614,0.25440288863678756,0.011428202447428907,0.03587462524761842,0.4377071027710827,0.0030159905148331454,0.22617003071986266,0.26347500105158606,0.06777778102582753,0.16089315016704764,0.0062803861991072825,0.0008687588904117615,0.006015383141412913,0.24529192235354516,0.020211595936365866
TROW,11.790738190161854,0.48017147272769894,24.555265899455627,VNT,0.142013652014904,T. Rowe Price Group,Financials,Asset Management & Custody Banks,TROW,ATO,HFC,JKHY,EVRG,PRGO,NI,IFF,T,WFC,-0.008356672264355217,0.3407083559175925,0.06749173053458786,0.10210159230178212,0.008137380961421298,0.19985315980154367,0.01713442217593944,0.21053954423893473,0.13158030683234442,0.048760550655931954,0.21393282361504834,0.00046848888246611546,0.07983259594604396,0.45064714584590493,0.003999328314309101,0.011543711866609728,0.24842761732474583,0.045420865152179475,0.015757835153512926,0.09841255775886967,0.05720724823705228,0.21772279897835534,0.12205415024094395,0.1794538869734218
TTWO,-14.822648423286566,0.42612462970297854,-34.78477278729087,VNT,-0.03399877689729005,Take-Two Interactive,Communication Services,Interactive Home Entertainment,TTWO,BSX,KIM,GD,RL,LDOS,PPL,ALL,HST,C,-0.007883806130476918,0.33577192913876847,0.3856914570948334,0.06249664934520002,0.013201076948816394,0.14509756811339397,0.01500248681428086,0.14424543739607606,0.07309066166221088,0.09775634953796525,0.025005542415913018,0.03841277067131018,0.06940631337201607,0.5318795286773691,0.002448494600921532,0.01632341070407202,0.09721331030822418,0.0028896603450631764,0.340167167095158,0.085809566774872,0.13619157384520164,0.0046083188586385,0.03619182386247294,0.278156673605376
TPR,23.970410689351297,0.8353115991510132,28.696369969858118,CLX,0.005004479797774623,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",TPR,FE,EBAY,ILMN,CCI,NOC,JNPR,CAG,SPGI,LLY,0.022424461774897413,0.27791656310924556,0.007185239161355478,0.02237161141259309,0.2512631602721734,0.02378527551557448,0.04244745824873154,0.037417701568719354,0.19746203485160477,0.2698062383802858,0.09553284917078424,0.05272843141817803,0.073790075486391,0.35481276034381587,0.17522044514997884,0.04523495460629332,0.15627084961252025,0.043488570649531676,0.011811424375684245,0.10605713022866654,0.2148864212356132,0.0017362254239284237,0.004733714403286959,0.2405602643144965
TGT,30.41975284098036,0.3703878247362544,82.12946217290389,CARR,-0.026189795768408925,Target Corp.,Consumer Discretionary,General Merchandise Stores,TGT,SLB,OMC,SPG,FLIR,ETR,CSCO,TSN,BA,PNW,0.042744836521232656,0.3545115490518225,0.17900896731114482,0.0360774111635636,0.13130611625424943,0.004301725423776624,0.07885927848852342,0.07689007701483969,0.1524846873704989,0.17454817338426176,0.006103417248729301,0.16042014634041235,0.11570876591064852,0.3849993756346687,0.2608348178592873,0.10533408970922502,0.0003282207170384029,0.012917316991635735,0.2841082767714758,0.05175570457417212,0.07914085244377116,0.10758275200207984,0.044977950716153015,0.0530200182151617
TEL,18.8527242017667,0.4819282132711027,39.119361935262624,KR,0.042218950165812605,TE Connectivity Ltd.,Information Technology,Electronic Manufacturing Services,TEL,T,CPB,KMI,INCY,BXP,VNO,HFC,WFC,XOM,0.048168352747038456,0.31515186282020213,0.035900428195286674,0.07575305369073189,0.2611256051323023,0.11426639002318467,0.2859183179863616,0.06334531351109549,0.03792884094199247,0.04323963865213771,0.049043081765343804,0.0334793301015633,0.12722910551787178,0.4216209000761131,0.040472698007014765,0.016636351618480868,0.02451278208335107,0.20338467976328678,0.22678837142379182,0.0440615674038704,0.0018847195765893216,0.03558213305824718,0.17698246060994724,0.22969423645542056
FTI,78.19150673852093,0.9323748099101332,83.86274050674686,KR,-0.06803796439115765,TechnipFMC,Energy,Oil & Gas Equipment & Services,FTI,DHI,AZO,AVGO,QRVO,TWTR,TXN,MCO,ALGN,ALXN,0.019263334274921762,0.3816407855494453,0.016347666808669815,0.038896819754116393,0.22698177685743426,0.02602939128564238,0.027179324867452836,0.01703947773290945,0.17398277864324077,0.16849836487619302,0.07547510927315729,0.22956928990118391,0.13099190463891092,0.5703751052634842,0.3559264645082132,0.011257618984686895,0.14741748814901307,0.13923040941714196,0.028526131413466792,0.037252802872158035,0.02304897723424342,0.0069422773308406285,0.2487708790354777,0.0016269510547581771
TDY,-2.4618703511358753,0.5313274547747,-4.633433354539881,KR,0.018126205789457478,Teledyne Technologies,Industrials,Aerospace & Defense,TDY,AKAM,CPB,EQIX,AMT,KMB,K,NLOK,JKHY,HRL,-0.03414056275790647,0.24691492301980997,0.05614696267145771,0.0930315763113885,0.12510436074038844,0.017440737541643936,0.0042890820151121065,0.1889749161529685,0.044871792673473784,0.1818732598013732,0.07896061928771589,0.20930669280447786,-0.022798864176023302,0.2920271453147806,0.268247567788647,0.28947246722860953,0.00376299882640784,0.009529975485127917,0.10511076450310175,0.19491359538364558,0.036136750608308066,0.06510974830525193,0.01856612000171819,0.009150011869182238
