,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
TMO,0.4124550238004338,0.3611113262581044,1.1421824623291696,SPG,0.0543013142885891,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,TMO,VNT,REGN,LLY,NLOK,MU,DXCM,FFIV,CLX,ANET,0.46039474393624075,0.20206474979735073,0.14,0.28,0.05,0.01,0.03,0.01,0.01,0.22,0.24,0.02,0.5076959495680318,0.21605776917058808,0.03,0.35,0.11,0.04,0.09,0.04,0.03,0.03,0.16,0.13
TJX,0.1150585416320504,0.5027202006682365,0.22887192812047302,CLX,0.006096157339310652,TJX Companies Inc.,Consumer Discretionary,Apparel Retail,TJX,NEM,NLOK,DXCM,NFLX,LLY,AMZN,MKTX,EBAY,CLX,0.33798358662386363,0.23466476491446414,0.03,0.12,0.26,0.0,0.01,0.03,0.08,0.03,0.17,0.26,0.3966762598124707,0.25022050799723805,0.03,0.15,0.13,0.03,0.08,0.09,0.2,0.0,0.17,0.12
TSCO,0.4866553272064563,0.38452885683961385,1.26558857300387,CARR,-0.004093766579077112,Tractor Supply Company,Consumer Discretionary,Specialty Stores,TSCO,VNT,MU,KEYS,FFIV,ANET,SIVB,CTVA,AMAT,MS,0.47307355564330444,0.28387241639924937,0.13,0.21,0.02,0.21,0.19,0.05,0.04,0.13,0.01,0.01,0.5456817726247705,0.28582384414740303,0.06,0.32,0.05,0.0,0.11,0.25,0.02,0.13,0.05,0.01
TT,0.3543461908829395,0.43112655885830803,0.8219075897836237,KR,0.0707656059356173,Trane Technologies plc,Industrials,Building Products,TT,REGN,DXCM,LLY,CLX,NLOK,NEM,EA,EBAY,MKTX,0.31025456638708226,0.23603612436898003,0.15,0.1,0.02,0.04,0.21,0.2,0.09,0.14,0.02,0.02,0.3672776716782404,0.2460287167915662,0.07,0.0,0.1,0.14,0.16,0.17,0.17,0.02,0.16,0.01
TDG,0.06642407855873791,0.6828661732873156,0.09727246883378717,GIS,-0.06310996407607754,TransDigm Group,Industrials,Aerospace & Defense,TDG,LLY,NFLX,MKTX,AMZN,EBAY,ATVI,DG,EA,NLOK,0.3540114527395512,0.2516928196388007,0.03,0.18,0.05,0.03,0.1,0.13,0.03,0.16,0.11,0.16,0.39840627615798185,0.26235228275714984,0.01,0.19,0.08,0.02,0.16,0.19,0.06,0.16,0.01,0.12
TRV,0.07106434517276419,0.4799043108031757,0.14808023927484573,KR,0.10297078869985579,The Travelers Companies Inc.,Financials,Property & Casualty Insurance,TRV,LLY,NFLX,AMZN,NEM,MKTX,EBAY,ATVI,DXCM,NLOK,0.3749311064033001,0.252932560120811,0.06,0.1,0.08,0.08,0.19,0.03,0.21,0.05,0.0,0.19,0.42142178489726223,0.2671030746247096,0.0,0.18,0.05,0.16,0.23,0.02,0.12,0.15,0.03,0.06
TFC,-0.032626588489077166,0.643903978775573,-0.050669959441963425,CLX,-0.0028767702916385643,Truist Financial,Financials,Regional Banks,TFC,EA,WST,DG,TSCO,ATVI,NVDA,EBAY,MKTX,CHD,0.36212730027014295,0.25735524030937396,0.03,0.19,0.17,0.2,0.11,0.04,0.0,0.1,0.04,0.09,0.46673096894143673,0.2898976908410127,0.01,0.0,0.16,0.16,0.18,0.15,0.09,0.18,0.06,0.01
TWTR,0.3458200970519449,0.6107191891344685,0.5662505832542327,K,-0.07684930718831255,"Twitter, Inc.",Communication Services,Interactive Media & Services,TWTR,REGN,LLY,DXCM,CLX,NLOK,NEM,VNT,FFIV,EA,0.43759696164587586,0.1976957815842969,0.02,0.05,0.07,0.01,0.16,0.01,0.14,0.25,0.16,0.12,0.49171946573507014,0.19997408455700305,0.04,0.01,0.1,0.04,0.1,0.09,0.16,0.33,0.02,0.1
TYL,0.34437252878686847,0.3392939421538671,1.0149681028808297,VNT,-0.034555513461792475,Tyler Technologies,Information Technology,Application Software,TYL,REGN,NLOK,DXCM,CLX,LLY,NEM,CHD,CHRW,EA,0.2715023410508315,0.2237067311741553,0.1,0.06,0.12,0.0,0.25,0.03,0.07,0.1,0.25,0.01,0.34036874418938823,0.24183152511721248,0.11,0.0,0.15,0.11,0.15,0.18,0.13,0.0,0.11,0.06
TSN,-0.27711191860557594,0.4729870954877698,-0.585876277067989,CLX,0.0323875138719817,Tyson Foods,Consumer Staples,Packaged Foods & Meats,TSN,DE,BLK,HOLX,XLNX,ALB,KLAC,ABBV,PWR,LB,0.2828993241782672,0.33366002497402886,0.2,0.07,0.01,0.07,0.15,0.07,0.07,0.27,0.08,0.01,0.6418209866089061,0.43781921721890127,0.01,0.02,0.03,0.14,0.02,0.31,0.13,0.02,0.21,0.1
UDR,-0.10427088960598904,0.4962167536323995,-0.2101317394922816,KR,0.026740793207413908,"UDR, Inc.",Real Estate,Residential REITs,UDR,ALB,CAT,KSU,ABBV,TT,LRCX,DVA,KEYS,ANET,0.31412912893174,0.3195850153884001,0.05,0.01,0.04,0.03,0.24,0.11,0.0,0.17,0.3,0.05,0.5606586498556203,0.387872276473506,0.02,0.29,0.01,0.01,0.13,0.0,0.1,0.28,0.06,0.11
ULTA,0.17589357023112448,0.6259128844110682,0.28101925141966944,CPB,-0.09814652277379995,Ulta Beauty,Consumer Discretionary,Specialty Stores,ULTA,NFLX,EBAY,AMZN,MKTX,LLY,EA,TSCO,ATVI,WST,0.42143391390406393,0.2719136722714621,0.03,0.06,0.2,0.16,0.02,0.16,0.15,0.12,0.0,0.08,0.5057078002336994,0.29377178754609135,0.03,0.05,0.05,0.24,0.01,0.02,0.01,0.13,0.18,0.28
USB,-0.15966341937933237,0.563628983894763,-0.2832775175542492,CLX,0.00663792660781227,U.S. Bancorp,Financials,Diversified Banks,USB,FAST,SNPS,ABT,CMG,CHRW,POOL,TTWO,AMD,AAPL,0.320398009948048,0.28197449599119473,0.06,0.0,0.1,0.19,0.08,0.29,0.03,0.22,0.01,0.01,0.48020009838538463,0.3370239479938212,0.0,0.01,0.16,0.03,0.15,0.14,0.12,0.17,0.09,0.14
UAA,-0.11139662630497077,0.68271437587051,-0.16316724862125842,KR,0.04168361188039764,Under Armour (Class A),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",UAA,ROL,PYPL,MSCI,TMUS,ADBE,BIO,NOW,ETSY,ABMD,0.47709890637557784,0.31107811038714833,0.05,0.2,0.06,0.0,0.1,0.02,0.29,0.07,0.01,0.18,0.7012147363871087,0.3508029173035215,0.0,0.12,0.05,0.01,0.15,0.02,0.2,0.03,0.2,0.23
UA,-0.16116677388661335,0.653431748333404,-0.24664668390795783,KR,0.02461294745807319,Under Armour (Class C),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",UA,ETSY,NOW,PYPL,PGR,CDNS,ROL,MSCI,FAST,TMUS,0.45304059647138767,0.3135917185317874,0.0,0.02,0.0,0.05,0.28,0.09,0.18,0.01,0.18,0.19,0.7356604098473778,0.38233601746205065,0.04,0.29,0.0,0.03,0.15,0.13,0.12,0.04,0.0,0.21
UNP,0.18841866290085812,0.40845674768959606,0.461294039005681,VNT,0.007768357540283701,Union Pacific Corp,Industrials,Railroads,UNP,REGN,CLX,NLOK,DXCM,LLY,NEM,VNT,MKTX,NFLX,0.3904610286255556,0.20397097228050803,0.15,0.04,0.31,0.13,0.04,0.02,0.04,0.19,0.02,0.06,0.49195253594996075,0.20909955955043044,0.13,0.0,0.09,0.09,0.06,0.1,0.03,0.35,0.11,0.04
UAL,-0.6435749816549917,1.006423685404789,-0.6394672452448716,GILD,-0.1864991946361548,United Airlines Holdings,Industrials,Airlines,UAL,ANET,MXIM,DE,ZBRA,ALXN,LRCX,XLNX,ABBV,PWR,0.3400878677245265,0.3277352587818449,0.02,0.01,0.06,0.03,0.05,0.21,0.01,0.24,0.23,0.13,0.48137297315279554,0.37179124869193814,0.0,0.17,0.12,0.15,0.05,0.12,0.05,0.03,0.0,0.31
UNH,0.18416432250035142,0.4660942362448039,0.3951225056634768,VNT,0.006109941056488862,UnitedHealth Group Inc.,Health Care,Managed Health Care,UNH,REGN,NLOK,CLX,DXCM,VNT,LLY,NEM,MU,EBAY,0.4612403283165516,0.203958014375961,0.06,0.01,0.16,0.16,0.03,0.28,0.03,0.19,0.01,0.06,0.4887578176846123,0.2121727374736931,0.04,0.08,0.08,0.13,0.07,0.3,0.16,0.04,0.02,0.08
UPS,0.29383408391624605,0.3958936296185741,0.7422046275393269,NEM,0.13263498312718652,United Parcel Service,Industrials,Air Freight & Logistics,UPS,VNT,REGN,LLY,NLOK,DXCM,MU,FFIV,CLX,NEM,0.43091652880206327,0.19559182743287779,0.05,0.24,0.06,0.02,0.17,0.01,0.03,0.13,0.2,0.09,0.5092966582622387,0.20444691880569327,0.04,0.35,0.08,0.11,0.06,0.03,0.06,0.07,0.08,0.12
URI,0.3982579565264948,0.6614784901520626,0.6020724217879588,CLX,0.04998892335898781,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,URI,REGN,NLOK,DXCM,CLX,NEM,LLY,NFLX,EBAY,EA,0.34404007571803175,0.23720180062734084,0.01,0.03,0.18,0.03,0.28,0.07,0.11,0.05,0.2,0.03,0.3923900181317779,0.258817865625998,0.04,0.02,0.06,0.08,0.13,0.17,0.16,0.15,0.18,0.01
UHS,-0.059988946492674715,0.638501069430591,-0.09395277371449395,CLX,0.04943576059448397,Universal Health Services,Health Care,Health Care Facilities,UHS,WST,DG,EA,TSCO,ABMD,NVDA,ATVI,MSFT,ODFL,0.3943227623434444,0.2638013047493046,0.0,0.07,0.21,0.23,0.14,0.12,0.0,0.07,0.03,0.11,0.5351623100531607,0.30255762844010886,0.01,0.28,0.07,0.02,0.11,0.18,0.05,0.03,0.02,0.24
UNM,-0.11312043588420992,0.7778399183767613,-0.14542894136916476,CLX,0.016556843343658707,Unum Group,Financials,Life & Health Insurance,UNM,ADBE,TMUS,PYPL,CHD,MSCI,ETSY,MSFT,ODFL,ROL,0.3807762190882519,0.3059483929867299,0.02,0.11,0.16,0.02,0.26,0.05,0.02,0.08,0.16,0.11,0.737887046614971,0.3781324873323347,0.01,0.01,0.28,0.04,0.01,0.07,0.28,0.02,0.11,0.17
VLO,-0.39114311636272586,0.7619672111513633,-0.5133332650517767,KR,-0.08511448060688033,Valero Energy,Energy,Oil & Gas Refining & Marketing,VLO,ALXN,CTVA,CAT,ZBRA,CARR,KSU,QRVO,ANET,OTIS,0.45523238478398553,0.30552300734426485,0.01,0.24,0.03,0.13,0.0,0.08,0.04,0.06,0.1,0.3,0.8155303200062617,0.40858948694860814,0.06,0.01,0.07,0.08,0.04,0.43,0.01,0.05,0.05,0.2
VAR,0.1857206705471804,0.4408828296508876,0.42124722955131416,VNT,-0.09107077513052417,Varian Medical Systems,Health Care,Health Care Equipment,VAR,REGN,LLY,DXCM,CLX,NLOK,NEM,FFIV,MKTX,MU,0.3262015467614061,0.23766403322021798,0.03,0.09,0.13,0.03,0.16,0.17,0.17,0.15,0.02,0.03,0.3563735410133175,0.25421690817059667,0.01,0.04,0.18,0.1,0.04,0.26,0.22,0.14,0.0,0.0
VTR,-0.05939492584700369,0.8375629951175534,-0.07091398043280017,CPB,-0.06995393588405004,Ventas Inc,Real Estate,Health Care REITs,VTR,AMZN,ATVI,EBAY,DG,MKTX,NFLX,WST,EA,BIO,0.3770009324612238,0.2617567142884835,0.02,0.17,0.06,0.13,0.4,0.03,0.02,0.05,0.06,0.05,0.4877924248115278,0.2928479990862415,0.01,0.06,0.09,0.28,0.0,0.02,0.18,0.3,0.04,0.02
VRSN,0.012322565745918501,0.38558905983828873,0.031957768073312125,CARR,-0.07188115053916075,Verisign Inc.,Information Technology,Internet Services & Infrastructure,VRSN,TT,CARR,LB,VNT,FDX,DE,ALB,ENPH,PWR,0.6154976113047594,0.2746468767359207,0.2,0.1,0.09,0.07,0.33,0.11,0.04,0.02,0.01,0.03,1.0703957085184246,0.38242399626444784,0.06,0.05,0.23,0.04,0.24,0.06,0.04,0.03,0.22,0.02
VRSK,0.22425448858718605,0.3723772363197472,0.6022239458123768,VNT,0.020490274157103437,Verisk Analytics,Industrials,Research & Consulting Services,VRSK,REGN,VNT,LLY,NLOK,DXCM,MU,CLX,NEM,FFIV,0.46201516586598795,0.19806694396005467,0.03,0.03,0.29,0.13,0.05,0.04,0.0,0.29,0.05,0.09,0.4941873735207403,0.20237311235776778,0.01,0.04,0.35,0.03,0.21,0.09,0.01,0.12,0.0,0.14
VZ,-0.010524489436591369,0.23660656993349427,-0.044480968721830536,VNT,0.061576059842634125,Verizon Communications,Communication Services,Integrated Telecommunication Services,VZ,REGN,DXCM,CLX,LLY,NLOK,VNT,NEM,MKTX,EBAY,0.3629363036948122,0.18639278256684763,0.24,0.09,0.03,0.18,0.01,0.08,0.25,0.07,0.01,0.04,0.4836197107634199,0.20678764017013468,0.04,0.04,0.11,0.17,0.13,0.08,0.3,0.1,0.01,0.03
VRTX,0.024898942188162982,0.45484475822698217,0.05474162719874109,CARR,0.02087319383113187,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,VRTX,MNST,POOL,AAPL,PGR,HOLX,ROL,ETSY,CHTR,TTWO,0.37359099893887127,0.2923831288587137,0.03,0.12,0.01,0.02,0.21,0.11,0.22,0.0,0.1,0.17,0.7689975425228667,0.4026765395483615,0.03,0.04,0.09,0.1,0.05,0.07,0.14,0.36,0.07,0.03
VFC,-0.08011149285885928,0.5555264742968841,-0.14420823590856655,KR,0.04385480225063959,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",VFC,MKTX,EA,AMZN,ATVI,EBAY,TSCO,WST,DG,NFLX,0.36168955224436655,0.2582028713983089,0.07,0.05,0.12,0.09,0.01,0.22,0.03,0.11,0.24,0.04,0.48760967747756484,0.2852744890772291,0.01,0.03,0.02,0.15,0.06,0.14,0.16,0.24,0.08,0.12
VIAC,0.15650144387618523,0.6922082827688315,0.22609010578460548,DPZ,-0.06362801566708849,ViacomCBS,Communication Services,Movies & Entertainment,VIAC,LLY,NEM,NFLX,DXCM,MKTX,CLX,AMZN,NLOK,EBAY,0.34921266914047,0.23858655616429594,0.05,0.09,0.12,0.09,0.08,0.01,0.25,0.04,0.18,0.08,0.4238500455254459,0.2658652329462177,0.01,0.2,0.21,0.11,0.07,0.0,0.0,0.19,0.08,0.12
VTRS,-0.10061040147250906,0.4523501400330054,-0.22241708926003229,NEM,0.09693153848905303,Viatris,Health Care,Pharmaceuticals,VTRS,HOLX,ADSK,TER,JBHT,A,INTU,NKE,XLNX,KLAC,0.25582867603068854,0.3218740153972978,0.17,0.15,0.02,0.01,0.19,0.16,0.05,0.05,0.18,0.01,0.44935967307445257,0.3823135779498009,0.0,0.01,0.07,0.24,0.03,0.27,0.02,0.18,0.07,0.11
V,0.07814670219111645,0.41182172003755474,0.18975857364684437,VNT,0.022381691874383342,Visa Inc.,Information Technology,Data Processing & Outsourced Services,V,REGN,CLX,NLOK,NEM,LLY,DXCM,MKTX,VNT,NFLX,0.41542620519304313,0.20538561108559103,0.06,0.15,0.12,0.21,0.11,0.02,0.0,0.04,0.24,0.03,0.5013497328140974,0.20860781684056887,0.02,0.09,0.09,0.27,0.0,0.06,0.0,0.01,0.37,0.09
VNT,0.8061426182494874,0.31555873335695783,2.554651584741863,HSY,-0.2505987351579856,Vontier,Information Technology,Electronic Equipment & Instruments,VNT,TMO,ADBE,BLL,ABT,NFLX,PGR,UPS,BIO,NLOK,0.4759367496934986,0.2175966925884267,0.31,0.0,0.07,0.05,0.07,0.11,0.15,0.05,0.02,0.15,0.4759367496934986,0.2175966925884267,0.31,0.0,0.07,0.05,0.07,0.11,0.15,0.05,0.02,0.15
VNO,-0.4029027200481682,0.6833799615678636,-0.5895735062582129,BIIB,-0.08038579268899582,Vornado Realty Trust,Real Estate,Office REITs,VNO,AMAT,SIVB,CTVA,CAT,KSU,FFIV,KEYS,CARR,ANET,0.42575701262387733,0.3373232330781416,0.07,0.02,0.0,0.02,0.2,0.03,0.27,0.2,0.14,0.04,0.6843790737828634,0.3461203603141571,0.0,0.0,0.05,0.08,0.04,0.03,0.14,0.14,0.29,0.21
VMC,0.1224127347411407,0.5229630693851114,0.23407529500136776,KR,-0.00939488470145371,Vulcan Materials,Materials,Construction Materials,VMC,NEM,DXCM,NLOK,CLX,LLY,REGN,NFLX,MKTX,EBAY,0.31980410477016463,0.23532416878288154,0.1,0.11,0.03,0.2,0.15,0.08,0.11,0.05,0.02,0.13,0.3906415882635712,0.26092605765031507,0.01,0.19,0.08,0.02,0.11,0.19,0.05,0.17,0.01,0.16
WRB,-0.035348234370340896,0.47148662610586695,-0.0749718707024446,VNT,0.10796293488630858,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,WRB,ATVI,AMZN,DG,EBAY,NFLX,EA,WST,BIO,MKTX,0.3818340281324638,0.26347065832278876,0.06,0.06,0.05,0.24,0.21,0.03,0.06,0.11,0.15,0.01,0.510379383094143,0.30275639945493915,0.01,0.24,0.24,0.02,0.06,0.07,0.01,0.32,0.02,0.02
WAB,0.09015174348732787,0.539934086710762,0.16696805352024638,CLX,-0.03549803887455082,Westinghouse Air Brake Technologies Corp,Industrials,Construction Machinery & Heavy Trucks,WAB,NFLX,LLY,MKTX,AMZN,DG,EBAY,ATVI,DXCM,NLOK,0.3625422396902598,0.2500281136491456,0.02,0.01,0.1,0.0,0.16,0.31,0.01,0.05,0.07,0.26,0.41771012290057064,0.27019389347678147,0.02,0.04,0.09,0.02,0.26,0.12,0.22,0.05,0.09,0.09
WMT,0.18207130585090545,0.3005718193614459,0.6057497547099041,FANG,-0.19109361691277624,Walmart,Consumer Staples,Hypermarkets & Super Centers,WMT,REGN,VNT,LLY,MU,NLOK,DXCM,FFIV,CLX,MS,0.396343848314038,0.19781945586306224,0.08,0.1,0.21,0.0,0.02,0.21,0.02,0.15,0.18,0.02,0.4803336529838357,0.21161340948308352,0.08,0.01,0.3,0.19,0.0,0.21,0.07,0.07,0.04,0.03
WBA,-0.11317122874513327,0.47457936598384637,-0.23846639120206792,VNT,0.04869831918202331,Walgreens Boots Alliance,Consumer Staples,Drug Retail,WBA,AMAT,KEYS,FFIV,SIVB,MS,ANET,CTVA,CAT,ALXN,0.24772110360814253,0.32912796538494427,0.21,0.01,0.21,0.15,0.0,0.03,0.09,0.12,0.01,0.16,0.394416442249353,0.3694390382659393,0.0,0.05,0.06,0.14,0.11,0.06,0.16,0.18,0.02,0.22
DIS,0.13179281913287608,0.4683865221667191,0.281376198707027,CLX,-0.16714009768534538,The Walt Disney Company,Communication Services,Movies & Entertainment,DIS,NEM,NLOK,DXCM,CLX,NFLX,LLY,EBAY,AMZN,MKTX,0.3324109002209423,0.23633993661887095,0.13,0.12,0.18,0.04,0.22,0.0,0.12,0.05,0.12,0.01,0.4198573756101912,0.2632124485076243,0.02,0.14,0.09,0.01,0.04,0.06,0.2,0.19,0.23,0.03
WM,0.039080383220079104,0.33739409216429667,0.11583007565244684,DPZ,0.1451058444767227,Waste Management Inc.,Industrials,Environmental & Facilities Services,WM,LLY,NLOK,NEM,DXCM,CLX,MKTX,NFLX,VNT,EA,0.44424866901452503,0.20185791045169554,0.09,0.08,0.04,0.09,0.08,0.24,0.01,0.05,0.28,0.03,0.48932983090386284,0.21744410103105583,0.03,0.11,0.09,0.09,0.14,0.08,0.0,0.16,0.27,0.01
WAT,0.1252847218164344,0.38549806418353827,0.3249944252814341,KR,-0.2505987351579856,Waters Corporation,Health Care,Health Care Distributors,WAT,NEM,NLOK,DXCM,CLX,LLY,NFLX,EBAY,AMZN,MKTX,0.31129633167402226,0.23515061739658663,0.16,0.12,0.17,0.02,0.24,0.01,0.17,0.06,0.02,0.01,0.41129894132437306,0.2601698379357359,0.01,0.15,0.08,0.09,0.05,0.2,0.07,0.09,0.21,0.03
WEC,0.004672670661694084,0.4205481306988748,0.011110905793182227,VNT,0.012954978693245888,WEC Energy Group,Utilities,Electric Utilities,WEC,EA,CLX,MKTX,REGN,ATVI,DXCM,ABBV,KEYS,NEM,0.2877314347077745,0.24309613272671993,0.01,0.12,0.17,0.01,0.05,0.03,0.0,0.3,0.08,0.21,0.3346476585681639,0.26059215305605093,0.0,0.06,0.2,0.03,0.04,0.21,0.07,0.11,0.11,0.17
WFC,-0.4456493260338194,0.6001171640754137,-0.7426038658974548,CLX,0.0613243050380885,Wells Fargo,Financials,Diversified Banks,WFC,KEYS,CTVA,CAT,FFIV,OTIS,AMAT,KSU,CARR,ANET,0.3667711312223034,0.30981278038506005,0.01,0.16,0.04,0.17,0.32,0.24,0.01,0.01,0.02,0.02,0.698050314158236,0.3456159458060112,0.01,0.13,0.19,0.05,0.05,0.12,0.03,0.02,0.3,0.08
WELL,-0.14246157352748504,0.7287261801822443,-0.1954939693423082,CPB,-0.06564382293285984,Welltower Inc.,Real Estate,Health Care REITs,WELL,TSLA,PGR,TMO,FAST,CHRW,AMD,CMG,ABT,POOL,0.3337461948997396,0.2816028492684922,0.02,0.01,0.12,0.08,0.0,0.25,0.05,0.16,0.28,0.01,0.9636702314102189,0.4132777692915695,0.01,0.3,0.02,0.27,0.01,0.05,0.09,0.06,0.01,0.17
WST,0.652757933342496,0.37800181318726944,1.7268645561208116,AAL,-0.05339996821825858,West Pharmaceutical Services,Health Care,Health Care Supplies,WST,VNT,MU,FFIV,LLY,KEYS,ANET,MS,AMAT,SIVB,0.5463872797082147,0.2523457275885516,0.21,0.25,0.07,0.14,0.23,0.01,0.03,0.01,0.04,0.0,0.5463872797082147,0.2523457275885516,0.21,0.25,0.07,0.14,0.23,0.01,0.03,0.01,0.04,0.0
WDC,-0.07086326797361632,0.6792670926276471,-0.10432312818142266,CLX,0.029755875907000972,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",WDC,XLNX,NKE,LB,BLK,TXN,TT,MXIM,AVGO,QRVO,0.3555084208258144,0.3606161203841504,0.01,0.2,0.17,0.01,0.11,0.09,0.18,0.2,0.01,0.01,0.4787417833622648,0.4315352982985343,0.0,0.12,0.24,0.22,0.02,0.01,0.05,0.2,0.02,0.12
WU,-0.15815791660256134,0.4215562862708047,-0.3751762736161924,DPZ,0.15684468887139832,Western Union Co,Information Technology,Data Processing & Outsourced Services,WU,SNPS,AMD,COST,TTWO,ABT,PGR,TSCO,EBAY,TMO,0.3315729691129101,0.26405313574736494,0.09,0.03,0.0,0.15,0.12,0.0,0.13,0.1,0.16,0.2,0.46769670407639086,0.3043672431351712,0.0,0.18,0.1,0.05,0.14,0.0,0.11,0.15,0.18,0.09
WRK,0.12954336621299845,0.6455338128900544,0.20067634510581697,CLX,0.08340624454502547,WestRock,Materials,Paper Packaging,WRK,LLY,EBAY,NFLX,NEM,EA,MKTX,AMZN,ATVI,NLOK,0.37707445546357676,0.2539398648444206,0.03,0.16,0.17,0.06,0.16,0.1,0.01,0.1,0.06,0.13,0.4117962770794123,0.26285450878466815,0.0,0.17,0.21,0.0,0.12,0.03,0.03,0.2,0.17,0.05
WY,0.10106265837766377,0.672686078899307,0.1502374756186855,KR,0.11448959559623081,Weyerhaeuser,Real Estate,Specialized REITs,WY,CLX,DXCM,NLOK,NEM,LLY,REGN,MKTX,NFLX,EBAY,0.3287683604814491,0.24178099725951746,0.05,0.26,0.03,0.25,0.1,0.09,0.0,0.02,0.04,0.15,0.3794150818475267,0.25170104337876603,0.0,0.15,0.08,0.16,0.16,0.17,0.01,0.02,0.15,0.1
WHR,0.2743420685276498,0.5962536501092395,0.46010966721526597,CTXS,0.15012929511151885,Whirlpool Corp.,Consumer Discretionary,Household Appliances,WHR,REGN,LLY,VNT,NLOK,DXCM,CLX,NEM,FFIV,MU,0.4782397605532806,0.20449863790084397,0.02,0.03,0.15,0.3,0.04,0.04,0.13,0.04,0.25,0.0,0.4782397605532806,0.20449863790084397,0.02,0.03,0.15,0.3,0.04,0.04,0.13,0.04,0.25,0.0
WMB,0.06268869189318863,0.6273223892068914,0.09993058269838644,CLX,-0.009150823056633206,Williams Companies,Energy,Oil & Gas Storage & Transportation,WMB,CLX,REGN,NLOK,NEM,DXCM,LLY,NFLX,AMZN,MKTX,0.3442265438581278,0.24278593005940227,0.06,0.19,0.08,0.14,0.13,0.02,0.16,0.07,0.12,0.01,0.3976378705269861,0.26196304638133844,0.0,0.11,0.01,0.15,0.15,0.0,0.13,0.19,0.21,0.04
WLTW,0.04065480701693804,0.392538593332182,0.10356894253843292,CARR,0.06597778940259118,Willis Towers Watson,Financials,Insurance Brokers,WLTW,REGN,NLOK,CLX,VNT,NEM,LLY,DXCM,ENPH,MKTX,0.4089347676978427,0.2061237713983363,0.05,0.12,0.16,0.18,0.21,0.12,0.07,0.05,0.0,0.02,0.6813792256279718,0.27033000687714004,0.04,0.02,0.06,0.13,0.28,0.09,0.15,0.08,0.14,0.01
WYNN,-0.18386111400034022,0.8318348263978722,-0.22103079621770755,HRL,-0.19417891140193067,Wynn Resorts Ltd,Consumer Discretionary,Casinos & Gaming,WYNN,NDAQ,IDXX,LOW,TSLA,UPS,CMG,ENPH,FAST,AAPL,0.4765159857503701,0.3341737241672916,0.0,0.13,0.12,0.01,0.03,0.22,0.18,0.01,0.15,0.15,1.207408167849928,0.5045778683677506,0.0,0.01,0.15,0.13,0.34,0.09,0.07,0.12,0.05,0.06
XEL,0.05728490511487922,0.381748387506434,0.15005932438657318,VNT,-0.01578424859337583,Xcel Energy Inc,Utilities,Multi-Utilities,XEL,LLY,FFIV,MU,KEYS,REGN,ALXN,ANET,DXCM,AMAT,0.28057622586898506,0.29182650323984194,0.2,0.17,0.2,0.01,0.07,0.27,0.01,0.02,0.03,0.01,0.38946052090261285,0.3189995402996287,0.01,0.21,0.15,0.03,0.05,0.07,0.11,0.16,0.21,0.01
XRX,-0.39553660834228,0.638949785461287,-0.619041773457556,KR,-0.009923890549040798,Xerox,Information Technology,"Technology Hardware, Storage & Peripherals",XRX,ZBRA,PWR,ALXN,MXIM,DVA,FFIV,NEE,LRCX,AVGO,0.36177696457357156,0.32174403826971526,0.01,0.09,0.09,0.18,0.07,0.07,0.24,0.19,0.01,0.04,0.46779011029410034,0.3673991838589906,0.0,0.02,0.3,0.04,0.15,0.09,0.1,0.15,0.13,0.02
XLNX,0.3333066099140997,0.47555245734377793,0.7008829515376716,VNT,0.02385353432758843,Xilinx,Information Technology,Semiconductors,XLNX,REGN,NLOK,DXCM,CLX,NEM,LLY,EBAY,CHD,EA,0.32408468799312956,0.23802298858632517,0.02,0.05,0.21,0.05,0.19,0.1,0.08,0.15,0.14,0.0,0.3683954621089768,0.25250548049827337,0.03,0.04,0.19,0.12,0.09,0.15,0.14,0.2,0.03,0.0
XYL,0.2795573954725552,0.4470845574718859,0.6252897596225624,DPZ,0.18478743752412952,Xylem Inc.,Industrials,Industrial Machinery,XYL,DXCM,CLX,NLOK,NEM,LLY,REGN,EBAY,EA,MKTX,0.301218863265336,0.23903855807279262,0.11,0.01,0.25,0.18,0.11,0.03,0.04,0.06,0.17,0.03,0.3589541687296091,0.2476039305247,0.01,0.03,0.17,0.14,0.14,0.19,0.03,0.21,0.05,0.03
