,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
TXN,0.30826559029667133,0.414555901658032,0.7436043946395442,VNT,0.015565311399219642,Texas Instruments,Information Technology,Semiconductors,TXN,REGN,NLOK,DXCM,CLX,LLY,NEM,EA,EBAY,NFLX,0.354157657301829,0.23845830804338108,0.03,0.04,0.21,0.04,0.21,0.11,0.13,0.08,0.11,0.03,0.4181540605320436,0.25845287975741416,0.01,0.03,0.08,0.08,0.11,0.15,0.16,0.01,0.17,0.19
TXT,0.1047738979353394,0.6512667598966256,0.16087708507028664,DPZ,0.08217144026001563,Textron Inc.,Industrials,Aerospace & Defense,TXT,LLY,NFLX,NLOK,AMZN,NEM,EBAY,DG,DXCM,ATVI,0.3872224698852156,0.24489194275502163,0.0,0.15,0.01,0.21,0.04,0.13,0.19,0.17,0.01,0.09,0.4557210652401992,0.27057890888400493,0.0,0.11,0.08,0.11,0.19,0.13,0.19,0.01,0.08,0.11
TMO,0.43963097544626595,0.3607758141242725,1.218571085518585,SPG,0.055119428230693296,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,TMO,VNT,REGN,LLY,NLOK,DXCM,MU,CLX,FFIV,AES,0.4591348526636255,0.20207800754872424,0.17,0.29,0.03,0.07,0.11,0.02,0.03,0.14,0.1,0.03,0.4591348526636255,0.20207800754872424,0.17,0.29,0.03,0.07,0.11,0.02,0.03,0.14,0.1,0.03
TJX,0.11344857291211648,0.5024854221754635,0.22577485416582138,CLX,0.006612542962976207,TJX Companies Inc.,Consumer Discretionary,Apparel Retail,TJX,NEM,NLOK,DXCM,NFLX,CLX,LLY,AMZN,EBAY,EA,0.3534233550161141,0.23537711923118732,0.1,0.13,0.17,0.02,0.01,0.26,0.03,0.15,0.13,0.0,0.4378390720418469,0.26016887895137447,0.01,0.18,0.05,0.02,0.15,0.07,0.17,0.15,0.18,0.01
TSCO,0.47842835364093417,0.383964784403596,1.2460214401799017,CARR,-0.005379318840648681,Tractor Supply Company,Consumer Discretionary,Specialty Stores,TSCO,VNT,MU,AES,KEYS,FFIV,ANET,SIVB,CTVA,AMAT,0.4984972974659987,0.266080749434931,0.21,0.28,0.05,0.06,0.02,0.13,0.12,0.02,0.08,0.02,0.4984972974659987,0.266080749434931,0.21,0.28,0.05,0.06,0.02,0.13,0.12,0.02,0.08,0.02
TT,0.37956663014450565,0.4310018924008749,0.880661168400325,VNT,0.04952906087262,Trane Technologies plc,Industrials,Building Products,TT,REGN,DXCM,CLX,LLY,NLOK,NEM,EA,EBAY,NFLX,0.3609218631743568,0.2338180971399101,0.15,0.04,0.02,0.24,0.0,0.17,0.14,0.03,0.11,0.09,0.4167085298626487,0.25270899250651696,0.06,0.01,0.01,0.09,0.19,0.11,0.19,0.01,0.12,0.2
TDG,0.06986273051952384,0.6819862912081431,0.10244008042414102,GIS,-0.06316533156611519,TransDigm Group,Industrials,Aerospace & Defense,TDG,LLY,NFLX,AMZN,EBAY,ATVI,DG,NLOK,EA,WST,0.3876825038910558,0.2466464557626782,0.02,0.04,0.06,0.07,0.09,0.0,0.29,0.21,0.06,0.15,0.4869029348747017,0.2725422002362445,0.01,0.14,0.11,0.21,0.09,0.01,0.12,0.05,0.01,0.24
TRV,0.07142514578338671,0.47901539615307,0.14910824653444482,KR,0.10183518451432268,The Travelers Companies Inc.,Financials,Property & Casualty Insurance,TRV,NFLX,LLY,NEM,AMZN,EBAY,NLOK,DXCM,ATVI,CLX,0.3381726262692195,0.23637233046652695,0.07,0.05,0.01,0.03,0.02,0.21,0.21,0.01,0.08,0.3,0.43621454531220094,0.2565221171497817,0.0,0.04,0.16,0.17,0.25,0.11,0.06,0.0,0.1,0.1
TFC,-0.0475392228122521,0.6427849795290065,-0.07395820426153382,CLX,-0.002418981962484416,Truist Financial,Financials,Regional Banks,TFC,ATVI,EA,DG,WST,TSCO,EBAY,AMZN,NVDA,LLY,0.35167777409826567,0.26122251634353993,0.06,0.12,0.12,0.32,0.03,0.05,0.08,0.11,0.0,0.1,0.517621156061827,0.2927717172467004,0.01,0.14,0.01,0.06,0.23,0.04,0.16,0.17,0.08,0.1
TWTR,0.3852749843529997,0.6099319757045961,0.6316687756990087,K,-0.0827927078667277,"Twitter, Inc.",Communication Services,Interactive Media & Services,TWTR,REGN,DXCM,CLX,LLY,NLOK,NEM,VNT,FFIV,EA,0.4060172255051726,0.19206332133346224,0.02,0.01,0.01,0.18,0.01,0.12,0.06,0.25,0.14,0.19,0.448012525675758,0.19669574328589082,0.04,0.04,0.01,0.15,0.16,0.12,0.04,0.28,0.15,0.01
TYL,0.348120658064969,0.3387176119747675,1.027760723853066,VNT,-0.03421582384714599,Tyler Technologies,Information Technology,Application Software,TYL,REGN,NLOK,DXCM,CLX,LLY,NEM,AES,CHRW,EBAY,0.31033392244034586,0.2218101808434988,0.13,0.06,0.19,0.0,0.21,0.02,0.08,0.02,0.24,0.04,0.3728911381949154,0.23900138527515433,0.01,0.01,0.17,0.03,0.11,0.18,0.2,0.0,0.11,0.18
TSN,-0.2708500874748793,0.47282666937035606,-0.5728316633145065,CLX,0.03280481936932349,Tyson Foods,Consumer Staples,Packaged Foods & Meats,TSN,HOLX,BLK,DE,KLAC,XLNX,PWR,A,ALB,ABBV,0.2495548285704164,0.3158960316556819,0.2,0.17,0.02,0.07,0.03,0.11,0.01,0.09,0.06,0.21,0.5380613779861678,0.37386141316262494,0.0,0.05,0.03,0.05,0.05,0.13,0.25,0.09,0.21,0.15
UDR,-0.10250447854245563,0.49552598694369276,-0.206859945276903,KR,0.027126508407057364,"UDR, Inc.",Real Estate,Residential REITs,UDR,KSU,ALB,GOOGL,GOOG,LRCX,TT,ABBV,DVA,KEYS,0.3067954714401666,0.3142793809413686,0.09,0.04,0.01,0.11,0.01,0.0,0.17,0.2,0.18,0.18,0.553381491249819,0.39338712080170046,0.01,0.0,0.3,0.12,0.1,0.18,0.0,0.08,0.15,0.05
ULTA,0.12642204273474308,0.6249020359555609,0.20230697847131582,CPB,-0.09592594917687788,Ulta Beauty,Consumer Discretionary,Specialty Stores,ULTA,NFLX,EBAY,AMZN,EA,LLY,TSCO,ATVI,WST,NLOK,0.44291420397261505,0.2613741094998954,0.08,0.04,0.13,0.13,0.0,0.12,0.08,0.06,0.18,0.15,0.5120715254187342,0.28298268501991086,0.0,0.09,0.05,0.23,0.01,0.21,0.03,0.01,0.25,0.12
USB,-0.21015936190440196,0.5645025987141585,-0.37229122130369185,CLX,0.007560597001681236,U.S. Bancorp,Financials,Diversified Banks,USB,AMD,CTLT,CHRW,POOL,TTWO,CDNS,FAST,PGR,SNPS,0.3777691163826193,0.28587386438264323,0.04,0.0,0.01,0.19,0.14,0.16,0.03,0.09,0.21,0.11,0.5514741284336866,0.34538869719850274,0.0,0.02,0.24,0.2,0.09,0.1,0.18,0.03,0.01,0.14
UAA,-0.09018489995052684,0.6819389010876362,-0.13224777147437897,KR,0.03885166086244942,Under Armour (Class A),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",UAA,BIO,MSCI,TMUS,ADBE,ROL,ABMD,PYPL,ODFL,NVDA,0.4648010056958932,0.30221478793293055,0.05,0.19,0.02,0.1,0.01,0.23,0.1,0.04,0.23,0.01,0.5719566113548231,0.3323270588711283,0.0,0.12,0.0,0.2,0.01,0.14,0.15,0.15,0.09,0.13
UA,-0.1426440593138556,0.6527428842047758,-0.21853024026088946,KR,0.021766294066113853,Under Armour (Class C),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",UA,PYPL,ROL,MSCI,TMUS,NOW,BIO,ADBE,ETSY,CDNS,0.5067704271026188,0.3274847985216801,0.02,0.07,0.26,0.1,0.19,0.05,0.23,0.01,0.02,0.03,0.7991887335216792,0.4031191321981324,0.0,0.13,0.09,0.0,0.19,0.16,0.02,0.0,0.23,0.18
UNP,0.20806161792534242,0.40765301823302574,0.5103890039308102,VNT,0.021014822487510146,Union Pacific Corp,Industrials,Railroads,UNP,REGN,CLX,NLOK,DXCM,LLY,NEM,VNT,NFLX,EA,0.39283458390874626,0.20062173366464955,0.18,0.04,0.19,0.13,0.0,0.07,0.03,0.22,0.05,0.08,0.5213083469142137,0.21341058776207364,0.04,0.04,0.01,0.01,0.07,0.11,0.12,0.39,0.1,0.11
UAL,-0.6301900008499542,1.0047510837311977,-0.6272100732747752,GILD,-0.1866125030004821,United Airlines Holdings,Industrials,Airlines,UAL,DE,MXIM,ZBRA,ANET,ALXN,XLNX,ABBV,PWR,LRCX,0.4155570522025366,0.32571613625178003,0.0,0.15,0.03,0.08,0.01,0.23,0.02,0.23,0.23,0.01,0.4953426428844173,0.37931620602172766,0.0,0.21,0.18,0.01,0.09,0.01,0.03,0.13,0.27,0.09
UNH,0.18848322780436036,0.4652161337044587,0.40515195873258236,VNT,0.003088609403403095,UnitedHealth Group Inc.,Health Care,Managed Health Care,UNH,REGN,NLOK,CLX,DXCM,VNT,LLY,NEM,MU,EBAY,0.46815179892051545,0.20081861765979736,0.06,0.02,0.19,0.11,0.05,0.35,0.01,0.11,0.03,0.06,0.4975209475398744,0.20774168800324871,0.0,0.06,0.05,0.12,0.05,0.33,0.15,0.11,0.05,0.09
UPS,0.28370032291751,0.39571946599209534,0.716922838774823,NEM,0.13394911017730005,United Parcel Service,Industrials,Air Freight & Logistics,UPS,VNT,REGN,LLY,NLOK,DXCM,MU,FFIV,CLX,ANET,0.42969999184099616,0.20089659754262776,0.07,0.26,0.09,0.16,0.08,0.02,0.0,0.1,0.2,0.01,0.44287054308054385,0.20151345883049257,0.02,0.27,0.04,0.15,0.17,0.04,0.01,0.13,0.13,0.03
URI,0.420561909895129,0.6605351225748679,0.6366987848514606,CLX,0.04916419262178999,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,URI,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,EBAY,EA,0.34486252878121026,0.24155973438329714,0.07,0.04,0.22,0.23,0.01,0.15,0.01,0.04,0.1,0.12,0.4199267832077592,0.25994993795603083,0.01,0.03,0.15,0.13,0.07,0.13,0.14,0.19,0.15,0.02
UHS,-0.06474580097649418,0.6375700386473592,-0.10155088390579968,CLX,0.04972037059165493,Universal Health Services,Health Care,Health Care Facilities,UHS,DG,EA,WST,TSCO,ATVI,ABMD,NVDA,MSFT,ODFL,0.42915775860999184,0.26645894512865265,0.02,0.15,0.12,0.08,0.14,0.19,0.16,0.0,0.0,0.12,0.5458644614112418,0.299416432466119,0.0,0.1,0.06,0.28,0.03,0.03,0.26,0.12,0.02,0.08
UNM,-0.09396772769773196,0.7770882260292958,-0.12092285605442878,CLX,0.016032306429067694,Unum Group,Financials,Life & Health Insurance,UNM,ABMD,ODFL,MSFT,ROL,MSCI,ADBE,TMUS,PYPL,BIO,0.5121813293471033,0.3039210825268608,0.0,0.27,0.07,0.02,0.07,0.02,0.0,0.23,0.05,0.25,0.5121813293471033,0.3039210825268608,0.0,0.27,0.07,0.02,0.07,0.02,0.0,0.23,0.05,0.25
VLO,-0.36675589501120903,0.7614820879613974,-0.48163430343196906,KR,-0.0856208576778783,Valero Energy,Energy,Oil & Gas Refining & Marketing,VLO,CTVA,ALXN,GOOGL,CARR,GOOG,ZBRA,KSU,QRVO,ALB,0.5404156715208817,0.322286617216346,0.0,0.07,0.21,0.24,0.17,0.15,0.06,0.04,0.03,0.03,0.7881234946725847,0.3687919424746442,0.01,0.06,0.11,0.02,0.3,0.11,0.03,0.05,0.09,0.21
VAR,0.1901464951417652,0.44005955297438815,0.43209264259019936,VNT,-0.10565640155790551,Varian Medical Systems,Health Care,Health Care Equipment,VAR,REGN,LLY,DXCM,CLX,NLOK,NEM,FFIV,MU,ANET,0.33040159926278656,0.23905957296203054,0.03,0.05,0.05,0.04,0.26,0.22,0.11,0.14,0.09,0.0,0.36582957815376904,0.24772046547464133,0.0,0.09,0.24,0.08,0.12,0.1,0.15,0.18,0.02,0.0
VTR,-0.06533844167700621,0.8363940156968618,-0.07811921229800756,CPB,-0.06980719274980862,Ventas Inc,Real Estate,Health Care REITs,VTR,AMZN,ATVI,EBAY,NFLX,DG,WST,EA,BIO,TSCO,0.401315318979631,0.2666377583650792,0.04,0.04,0.1,0.18,0.01,0.17,0.11,0.1,0.05,0.18,0.5065518018540033,0.286371802469615,0.0,0.02,0.08,0.19,0.06,0.02,0.32,0.06,0.07,0.17
VRSN,0.040610131782193463,0.3850739128116148,0.10546061530286183,CARR,-0.08118297735422887,Verisign Inc.,Information Technology,Internet Services & Infrastructure,VRSN,TT,VNT,CARR,LB,ALB,AES,DE,FDX,ENPH,0.6052218365971669,0.2778662669338186,0.2,0.04,0.34,0.09,0.07,0.07,0.11,0.02,0.04,0.01,0.9339480159924438,0.3390284760738025,0.08,0.05,0.24,0.26,0.02,0.04,0.04,0.11,0.05,0.12
VRSK,0.23202790365032183,0.3717858362325088,0.6240902181793051,VNT,0.011990862712858645,Verisk Analytics,Industrials,Research & Consulting Services,VRSK,REGN,VNT,LLY,NLOK,DXCM,MU,CLX,NEM,FFIV,0.4009745786630212,0.19784322628713005,0.07,0.06,0.22,0.07,0.13,0.01,0.03,0.25,0.05,0.1,0.4684733646323702,0.21090091082713283,0.05,0.03,0.33,0.16,0.02,0.07,0.04,0.06,0.01,0.21
VZ,-0.02017476356363187,0.23620071989117825,-0.0854136413001905,VNT,0.07559862880711174,Verizon Communications,Communication Services,Integrated Telecommunication Services,VZ,REGN,DXCM,CLX,LLY,NLOK,VNT,NEM,EBAY,NFLX,0.3780605380005128,0.18656258855357571,0.24,0.01,0.03,0.1,0.05,0.08,0.26,0.06,0.14,0.04,0.5103108317299014,0.21480134021338732,0.01,0.01,0.08,0.0,0.07,0.2,0.34,0.19,0.0,0.1
VRTX,0.0757561028674114,0.455073004634425,0.16647021927452882,CARR,0.018680536995641445,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,VRTX,AAPL,PGR,POOL,MNST,ETSY,HOLX,TTWO,CHTR,ADSK,0.3691699291019999,0.2963473301048785,0.0,0.03,0.25,0.01,0.26,0.01,0.0,0.14,0.22,0.07,0.7433430434327353,0.39046422790634583,0.01,0.17,0.23,0.11,0.02,0.29,0.0,0.03,0.06,0.09
VFC,-0.10789783672982824,0.5548701247714214,-0.19445602117121863,KR,0.04302895926094186,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",VFC,AMZN,EBAY,EA,ATVI,TSCO,NFLX,LLY,WST,DG,0.34196612399124804,0.25847527302870665,0.08,0.07,0.08,0.11,0.04,0.13,0.03,0.09,0.04,0.32,0.518085088712548,0.29010417111402576,0.01,0.1,0.18,0.02,0.02,0.22,0.15,0.06,0.24,0.01
VIAC,0.10323997390786918,0.6917280064046429,0.14924937685330103,DPZ,-0.06192365404703795,ViacomCBS,Communication Services,Movies & Entertainment,VIAC,NEM,DXCM,LLY,NFLX,CLX,NLOK,AMZN,EBAY,DG,0.3301180452733491,0.22880198495557566,0.06,0.07,0.03,0.13,0.0,0.19,0.14,0.04,0.13,0.19,0.44955467197257226,0.26681300035968974,0.0,0.12,0.05,0.14,0.16,0.04,0.05,0.18,0.21,0.05
VTRS,-0.06329582858149171,0.452007388415316,-0.14003273000337305,NEM,0.09628861691410012,Viatris,Health Care,Pharmaceuticals,VTRS,HOLX,ADSK,INTU,A,TER,DE,ANSS,NKE,XLNX,0.30278834697741797,0.32448700096666383,0.18,0.15,0.02,0.03,0.21,0.0,0.14,0.03,0.12,0.11,0.45890250731234483,0.3665062610102082,0.02,0.1,0.15,0.01,0.2,0.21,0.16,0.05,0.07,0.03
V,0.09851012894780294,0.4114099113520048,0.23944520107469427,VNT,0.026246014367476214,Visa Inc.,Information Technology,Data Processing & Outsourced Services,V,REGN,CLX,NLOK,NEM,LLY,DXCM,VNT,NFLX,ENPH,0.41017840941759875,0.21002238293217448,0.13,0.14,0.17,0.19,0.05,0.02,0.03,0.24,0.02,0.01,0.6118241887979292,0.2373629668709221,0.01,0.08,0.01,0.18,0.17,0.08,0.02,0.35,0.02,0.08
VNT,0.7082083646711977,0.3175398352526731,2.2302977014133094,SBAC,-0.25955674039853777,Vontier,Information Technology,Electronic Equipment & Instruments,VNT,BLL,ABT,ADBE,WST,NLOK,TMO,DHR,NFLX,BIO,0.488526509628857,0.22347637588114144,0.3,0.09,0.04,0.02,0.0,0.11,0.16,0.05,0.08,0.13,0.5851448513370462,0.23704863682874472,0.32,0.04,0.05,0.03,0.27,0.02,0.02,0.03,0.15,0.08
VNO,-0.4108841608288121,0.6824295640569885,-0.6020902118984104,BIIB,-0.08012784060984357,Vornado Realty Trust,Real Estate,Office REITs,VNO,AMAT,GRMN,SIVB,CTVA,KSU,FFIV,KEYS,CARR,ANET,0.47424438981477846,0.31937296685096167,0.03,0.0,0.22,0.0,0.09,0.07,0.2,0.15,0.16,0.07,0.7428241788551311,0.3793247388581898,0.0,0.23,0.03,0.03,0.1,0.01,0.01,0.15,0.31,0.13
VMC,0.11221536054203961,0.5221815536936225,0.21489721294881142,KR,-0.011102218973501147,Vulcan Materials,Materials,Construction Materials,VMC,NLOK,DXCM,NEM,CLX,LLY,REGN,NFLX,EBAY,AMZN,0.34237177441772704,0.23438176947556655,0.15,0.15,0.01,0.09,0.16,0.14,0.02,0.0,0.15,0.11,0.43800181409635036,0.2602756199081655,0.0,0.05,0.07,0.16,0.05,0.18,0.03,0.13,0.17,0.14
WRB,-0.044766566290173074,0.4706644911467179,-0.09511354081780139,VNT,0.11559052332222518,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,WRB,ATVI,AMZN,DG,NFLX,EBAY,EA,WST,BIO,TSCO,0.29069703108770534,0.26252710965558496,0.16,0.02,0.05,0.26,0.03,0.1,0.22,0.03,0.04,0.07,0.48795836589280517,0.27327937323460677,0.0,0.04,0.13,0.09,0.07,0.21,0.04,0.26,0.03,0.11
WAB,0.08704843285820081,0.5389535231334156,0.1615138024371952,CLX,-0.03561566919418148,Westinghouse Air Brake Technologies Corp,Industrials,Construction Machinery & Heavy Trucks,WAB,NFLX,LLY,AMZN,DG,NLOK,NEM,DXCM,EBAY,ATVI,0.36268748186466226,0.23775081735122625,0.06,0.0,0.1,0.09,0.2,0.16,0.11,0.01,0.14,0.11,0.43803063852792157,0.2590673413529966,0.0,0.12,0.2,0.12,0.03,0.1,0.19,0.02,0.18,0.03
WMT,0.1766107804079705,0.30022984802720454,0.5882519062260838,FANG,-0.15783077399200662,Walmart,Consumer Staples,Hypermarkets & Super Centers,WMT,VNT,REGN,LLY,MU,NLOK,DXCM,AES,FFIV,CLX,0.41498000324063655,0.19604853104745595,0.04,0.26,0.04,0.03,0.02,0.21,0.03,0.04,0.07,0.26,0.4674661666817088,0.2074422934102766,0.06,0.32,0.03,0.11,0.01,0.14,0.11,0.0,0.19,0.04
WBA,-0.12720564075209403,0.47393738295275667,-0.2684017875094994,DPZ,0.06052205311370788,Walgreens Boots Alliance,Consumer Staples,Drug Retail,WBA,SIVB,FFIV,KEYS,AMAT,ANET,CTVA,MS,GRMN,ALB,0.28684470479927215,0.3366199554254972,0.19,0.01,0.13,0.18,0.01,0.14,0.03,0.0,0.2,0.09,0.5307705575289292,0.4052166577478768,0.02,0.08,0.15,0.17,0.0,0.07,0.04,0.02,0.11,0.34
DIS,0.15273511121618427,0.4676864439365496,0.32657587833977425,CLX,-0.16187139232392164,The Walt Disney Company,Communication Services,Movies & Entertainment,DIS,NLOK,DXCM,NEM,CLX,NFLX,EBAY,LLY,AMZN,REGN,0.32976276457656634,0.2351231695876973,0.16,0.16,0.02,0.05,0.26,0.05,0.09,0.14,0.03,0.03,0.44349036562612554,0.26202588566197677,0.01,0.15,0.02,0.12,0.01,0.11,0.19,0.19,0.19,0.01
WM,0.0336983029521846,0.3366936231102718,0.10008595541813378,DPZ,0.14508342116385192,Waste Management Inc.,Industrials,Environmental & Facilities Services,WM,NLOK,LLY,NEM,DXCM,CLX,NFLX,VNT,EA,ATVI,0.4916546291618744,0.19675269567565512,0.02,0.16,0.01,0.09,0.04,0.14,0.07,0.4,0.04,0.02,0.4916546291618744,0.19675269567565512,0.02,0.16,0.01,0.09,0.04,0.14,0.07,0.4,0.04,0.02
WAT,0.14505020635194493,0.3848064133846856,0.37694331826777605,KR,-0.25955674039853777,Waters Corporation,Health Care,Health Care Distributors,WAT,NEM,NLOK,DXCM,CLX,NFLX,LLY,EBAY,AMZN,DG,0.32572049958595156,0.22908929675601714,0.14,0.07,0.19,0.02,0.11,0.04,0.06,0.15,0.04,0.16,0.42854656357942833,0.2541231982131744,0.0,0.12,0.07,0.01,0.13,0.13,0.19,0.17,0.16,0.01
WEC,-0.007452975333177952,0.4198444477860173,-0.017751753947158354,CARR,0.015309753986694414,WEC Energy Group,Utilities,Electric Utilities,WEC,EA,CLX,ATVI,KEYS,ABBV,REGN,DXCM,NEM,ALXN,0.2715008068332662,0.24430571484203492,0.05,0.06,0.25,0.02,0.05,0.38,0.04,0.01,0.04,0.09,0.3758526500773751,0.2721313053564346,0.0,0.07,0.17,0.19,0.04,0.03,0.08,0.12,0.22,0.09
WFC,-0.4310986211664807,0.5993107314435897,-0.7193240476907061,CLX,0.060924519345729525,Wells Fargo,Financials,Diversified Banks,WFC,OTIS,CTVA,KEYS,GRMN,FFIV,KSU,AMAT,ANET,SIVB,0.3733979178384137,0.3069411866217302,0.0,0.27,0.11,0.2,0.08,0.23,0.05,0.02,0.02,0.02,0.4168962932300747,0.33337401414082074,0.0,0.29,0.05,0.12,0.0,0.17,0.06,0.08,0.11,0.12
WELL,-0.16271275061825577,0.729004813806147,-0.22319845841446453,CPB,-0.06508728568283313,Welltower Inc.,Real Estate,Health Care REITs,WELL,AMD,FAST,PGR,POOL,TMO,TSLA,CHRW,SNPS,CMG,0.4184053789587826,0.2893966359292574,0.01,0.01,0.01,0.18,0.14,0.2,0.01,0.24,0.01,0.2,0.9885251406142952,0.42166340351892323,0.01,0.08,0.1,0.07,0.11,0.03,0.31,0.15,0.15,0.0
WST,0.653994105239632,0.37732295975960456,1.733247575647919,AAL,-0.05377209742652218,West Pharmaceutical Services,Health Care,Health Care Supplies,WST,VNT,MU,AES,FFIV,LLY,KEYS,ANET,MS,AMAT,0.4620728205333372,0.25545098149200174,0.0,0.25,0.01,0.01,0.29,0.25,0.04,0.09,0.01,0.04,0.5459432401143081,0.2629109875424429,0.22,0.25,0.01,0.02,0.04,0.23,0.02,0.16,0.01,0.04
WDC,-0.06807063566676762,0.678063244058834,-0.10038980325684972,CLX,0.02998029896974289,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",WDC,NKE,XLNX,LB,KLAC,BLK,TER,TXN,TT,DE,0.4055804768799617,0.3645584561665183,0.0,0.17,0.16,0.04,0.02,0.03,0.07,0.15,0.21,0.13,0.6066523362461383,0.4820783125440978,0.0,0.0,0.02,0.22,0.24,0.02,0.21,0.02,0.07,0.21
WU,-0.1467921710729336,0.42147383129585164,-0.34828300163170395,DPZ,0.15477604383322674,Western Union Co,Information Technology,Data Processing & Outsourced Services,WU,COST,TSCO,EBAY,MSFT,PYPL,SNPS,TTWO,AMD,TSLA,0.3399316926009492,0.28374564276565717,0.18,0.2,0.15,0.21,0.03,0.01,0.12,0.1,0.0,0.01,1.0909185253466944,0.45369451743540684,0.03,0.01,0.14,0.09,0.01,0.0,0.13,0.15,0.09,0.35
WRK,0.08525917080756965,0.6442339956260322,0.1323419307059686,CLX,0.08543329571896303,WestRock,Materials,Paper Packaging,WRK,LLY,NEM,EBAY,NFLX,EA,AMZN,NLOK,ATVI,TSCO,0.40576052388156725,0.2506969931354774,0.01,0.09,0.16,0.21,0.02,0.03,0.06,0.22,0.01,0.17,0.45035472738281557,0.2631171647327058,0.0,0.14,0.1,0.1,0.03,0.0,0.19,0.11,0.14,0.18
WY,0.11981753877845926,0.6716308421686829,0.17839791036333408,KR,0.11293660822443038,Weyerhaeuser,Real Estate,Specialized REITs,WY,CLX,DXCM,NLOK,NEM,LLY,REGN,NFLX,EBAY,AMZN,0.36761951086331446,0.24294573981234951,0.02,0.2,0.02,0.15,0.19,0.04,0.12,0.01,0.11,0.12,0.43795945510598117,0.2591018866047455,0.0,0.03,0.04,0.12,0.2,0.2,0.02,0.05,0.15,0.19
WHR,0.31444296237099784,0.5952555655909925,0.5282486725828541,CTXS,0.1513146706952357,Whirlpool Corp.,Consumer Discretionary,Household Appliances,WHR,REGN,LLY,VNT,NLOK,DXCM,CLX,NEM,FFIV,MU,0.41993112754561546,0.2023314829186991,0.02,0.03,0.13,0.21,0.06,0.01,0.23,0.14,0.16,0.01,0.46875640350939257,0.20521795268220727,0.01,0.02,0.17,0.29,0.03,0.06,0.14,0.11,0.13,0.04
WMB,0.04275178314501531,0.6263085817299195,0.06825993510568083,CLX,-0.008073776515893931,Williams Companies,Energy,Oil & Gas Storage & Transportation,WMB,REGN,CLX,NLOK,NEM,DXCM,LLY,NFLX,AMZN,ROL,0.34885130450005986,0.24141809021845875,0.07,0.14,0.21,0.13,0.15,0.01,0.07,0.02,0.06,0.12,0.45746702863167965,0.26668878311622,0.01,0.05,0.06,0.03,0.17,0.01,0.14,0.13,0.19,0.21
WLTW,0.049284742764474934,0.391908886170323,0.1257556143880235,CARR,0.06573898189135266,Willis Towers Watson,Financials,Insurance Brokers,WLTW,REGN,NLOK,CLX,VNT,NEM,LLY,DXCM,ENPH,NFLX,0.45335307937137426,0.2038848409322167,0.02,0.07,0.1,0.18,0.25,0.09,0.13,0.0,0.0,0.14,0.612718997692395,0.24374830493880933,0.0,0.03,0.1,0.14,0.31,0.04,0.28,0.01,0.09,0.0
WYNN,-0.1776209541450544,0.8303041282606435,-0.21392276408060545,HRL,-0.193837368603732,Wynn Resorts Ltd,Consumer Discretionary,Casinos & Gaming,WYNN,AWK,TSLA,IDXX,UPS,CMG,NDAQ,FAST,AAPL,LOW,0.40067645387365336,0.31955862071388275,0.03,0.25,0.02,0.1,0.19,0.22,0.01,0.13,0.04,0.01,0.9306468576458905,0.4134068390209793,0.01,0.11,0.29,0.17,0.09,0.03,0.0,0.14,0.12,0.03
XEL,0.04869271055043225,0.38101821153140947,0.12779628132399187,VNT,-0.010243277212831633,Xcel Energy Inc,Utilities,Multi-Utilities,XEL,LLY,FFIV,MU,KEYS,REGN,ALXN,ANET,AMAT,DXCM,0.31356781536741296,0.2915207622495435,0.17,0.16,0.17,0.01,0.11,0.12,0.12,0.02,0.01,0.1,0.3864451149862515,0.3068721156030429,0.01,0.18,0.17,0.0,0.05,0.15,0.1,0.03,0.07,0.22
XRX,-0.4600524042321194,0.6405246874379925,-0.7182430486360541,KR,-0.007649766265772222,Xerox,Information Technology,"Technology Hardware, Storage & Peripherals",XRX,ZBRA,DVA,ALXN,PWR,MXIM,FFIV,NEE,BLL,AVGO,0.3540903687491983,0.30150571506560536,0.01,0.03,0.17,0.21,0.0,0.13,0.18,0.07,0.17,0.01,0.44167352475625066,0.33361471935211495,0.0,0.06,0.24,0.06,0.18,0.2,0.13,0.05,0.03,0.05
